,block_time,buy_token,sell_token,units_bought,units_sold,trade_value_usd,price,difference,executed?
37330,2022-09-20T06:16:11+00:00,USDC,WETH,12.224182,0.009,12.22894943098,1358.2424444444446,0,1
37333,2022-09-20T06:15:35+00:00,USDC,WETH,12.208655,0.009,12.21903,1356.5172222222222,0,1
37339,2022-09-20T06:14:23+00:00,USDC,WETH,0.136115,0.0001,0.13617189607,1361.15,0,1
37342,2022-09-20T06:13:59+00:00,USDC,WETH,0.135352,0.0001,0.135767,1353.52,0,1
37343,2022-09-20T06:13:11+00:00,USDC,WETH,18.949163,0.014,19.00738,1353.5116428571428,0,1
37344,2022-09-20T06:13:11+00:00,USDC,WETH,3.586936,0.0026500957539605,3.59795550227967,1353.5118475018937,0,1
37346,2022-09-20T06:13:11+00:00,USDC,WETH,1.488863,0.0011,1.493437,1353.5118181818182,0,1
37350,2022-09-20T06:12:35+00:00,USDC,WETH,12.351465,0.0091,12.35662791237,1357.303846153846,0,1
37352,2022-09-20T06:12:35+00:00,USDC,WETH,32.57529,0.024,32.58890647122,1357.30375,0,1
37353,2022-09-20T06:11:23+00:00,USDC,WETH,2.707066,0.002,2.71534,1353.5330000000001,0,1
37356,2022-09-20T06:10:35+00:00,USDC,WETH,1.507952,0.0011,1.508621530688,1370.8654545454544,0,1
37357,2022-09-20T06:10:35+00:00,WETH,USDC,0.0011,1.507951,1.508620530244,0.0007294666736518627,0,0
37359,2022-09-20T06:09:35+00:00,USDC,WETH,1.353528,0.001,1.3555,1353.528,0,1
37360,2022-09-20T06:09:35+00:00,USDC,WETH,0.135353,0.0001,0.13555,1353.53,0,1
37367,2022-09-20T06:07:35+00:00,USDC,WETH,1.35369,0.001,1.3555,1353.69,0,1
37368,2022-09-20T06:07:35+00:00,USDC,WETH,0.406107,0.0003,0.40665,1353.69,0,1
37371,2022-09-20T06:06:59+00:00,USDC,WETH,66.298991,0.049,66.4195,1353.0406326530613,0,1
37373,2022-09-20T06:06:59+00:00,USDC,WETH,12.177366,0.009,12.1995,1353.0406666666668,0,1
37374,2022-09-20T06:06:59+00:00,USDC,WETH,12.177366,0.009,12.1995,1353.0406666666668,0,1
37384,2022-09-20T06:04:59+00:00,USDC,WETH,5.418021,0.004,5.43148,1354.5052500000002,0,1
37385,2022-09-20T06:04:59+00:00,USDC,WETH,27.683262,0.0204379145748229,27.7520310637147,1354.5052211003226,0,1
37389,2022-09-20T06:04:23+00:00,USDC,WETH,12.184717,0.009,12.22083,1353.8574444444444,0,1
37390,2022-09-20T06:03:47+00:00,USDC,WETH,65.328061,0.0482821652947049,65.5609037887209,1353.047457611942,0,1
37396,2022-09-20T06:02:47+00:00,USDC,WETH,0.271127,0.0002,0.271574,1355.635,0,1
37401,2022-09-20T06:02:11+00:00,USDC,WETH,1.354365,0.001,1.35787,1354.365,0,1
37403,2022-09-20T06:01:11+00:00,USDC,WETH,66.683167,0.0490048981322775,66.712841009315,1360.7449365572409,0,1
37404,2022-09-20T06:01:11+00:00,WETH,USDC,0.0490048981322775,66.6825,66.7121737125,0.0007348989334874592,0,0
37405,2022-09-20T06:00:35+00:00,USDC,WETH,0.407117,0.0003,0.407706,1357.0566666666668,0,1
37411,2022-09-20T06:00:35+00:00,USDC,WETH,0.271411,0.0002,0.271804,1357.055,0,1
37412,2022-09-20T05:59:47+00:00,USDC,WETH,1.360608,0.001,1.36151960736,1360.608,0,1
37415,2022-09-20T05:59:47+00:00,USDC,WETH,12.245467,0.009,12.25367146289,1360.6074444444446,0,1
37421,2022-09-20T05:58:59+00:00,USDC,WETH,0.005,3.684365038621e-06,0.0050071257747867,1357.0859422418746,0,1
37426,2022-09-20T05:58:11+00:00,USDC,WETH,8.125203,0.006,8.15412,1354.2005000000001,0,1
37427,2022-09-20T05:58:11+00:00,USDC,WETH,12.187804,0.009,12.23118,1354.2004444444444,0,1
37428,2022-09-20T05:57:23+00:00,USDC,WETH,0.13571,0.0001,0.135902,1357.1,0,1
37432,2022-09-20T05:56:47+00:00,USDC,WETH,0.002,1.469999481057e-06,0.00200134,1360.5446979898961,0,1
37434,2022-09-20T05:56:11+00:00,USDC,WETH,12.193371,0.009,12.23118,1354.8190000000002,0,1
37439,2022-09-20T05:55:35+00:00,USDC,WETH,1.360182,0.001,1.36225,1360.182,0,1
37441,2022-09-20T05:55:35+00:00,USDC,WETH,0.136019,0.0001,0.136225,1360.19,0,1
37442,2022-09-20T05:55:35+00:00,USDC,WETH,12.241634,0.009,12.26025,1360.1815555555556,0,1
37446,2022-09-20T05:54:23+00:00,USDC,WETH,8.171955,0.006,8.17942416687,1361.9925,0,1
37447,2022-09-20T05:54:23+00:00,USDC,WETH,12.257932,0.009,12.269135749848,1361.9924444444446,0,1
37448,2022-09-20T05:53:47+00:00,USDC,WETH,2.714448,0.002,2.7245,1357.224,0,1
37449,2022-09-20T05:53:47+00:00,USDC,WETH,12.215015,0.009,12.26025,1357.223888888889,0,1
37450,2022-09-20T05:53:47+00:00,USDC,WETH,1.357224,0.001,1.36225,1357.224,0,1
37451,2022-09-20T05:53:11+00:00,USDC,WETH,13.572238,0.01,13.6225,1357.2238,0,1
37453,2022-09-20T05:53:11+00:00,USDC,WETH,5.564618,0.0041,5.585225,1357.2239024390244,0,1
37455,2022-09-20T05:52:35+00:00,USDC,WETH,12.257852,0.009,12.269055676728,1361.9835555555555,0,1
37457,2022-09-20T05:51:59+00:00,USDC,WETH,13.61979,0.01,13.63223848806,1361.979,0,1
37459,2022-09-20T05:51:23+00:00,USDC,WETH,1.362032,0.001,1.363276897248,1362.032,0,1
37461,2022-09-20T05:50:35+00:00,USDC,WETH,12.182929,0.009,12.26025,1353.658777777778,0,1
37465,2022-09-20T05:48:35+00:00,USDC,WETH,12.212229,0.009,12.26592,1356.9143333333336,0,1
37468,2022-09-20T05:48:35+00:00,USDC,WETH,134.33451,0.099,134.92512,1356.9142424242423,0,1
37469,2022-09-20T05:46:47+00:00,WETH,USDC,0.0011989926514847,1.636782,1.638389319924,0.0007325304478450399,0,0
37470,2022-09-20T05:46:47+00:00,USDC,WETH,0.013652,1e-05,0.013665406264,1365.1999999999998,0,1
37474,2022-09-20T05:45:35+00:00,USDC,WETH,12.214421,0.009,12.26241,1357.157888888889,0,1
37475,2022-09-20T05:45:35+00:00,USDC,WETH,12.214421,0.009,12.26241,1357.157888888889,0,1
37478,2022-09-20T05:44:23+00:00,USDC,WETH,12.257864,0.009,12.264654856656,1361.984888888889,0,1
37483,2022-09-20T05:41:23+00:00,USDC,WETH,1.357161,0.001,1.36249,1357.161,0,1
37485,2022-09-20T05:40:47+00:00,USDC,WETH,0.407217,0.0003,0.409038,1357.39,0,1
37487,2022-09-20T05:40:47+00:00,USDC,WETH,12.216495,0.009,12.27114,1357.3883333333335,0,1
37488,2022-09-20T05:40:47+00:00,USDC,WETH,12.216495,0.009,12.27114,1357.3883333333335,0,1
37489,2022-09-20T05:40:11+00:00,USDC,WETH,1.362033,0.001,1.36346,1362.0330000000001,0,1
37492,2022-09-20T05:38:59+00:00,USDC,WETH,0.00136,9.97471606979e-07,0.001360748,1363.4473307154824,0,1
37498,2022-09-20T05:37:47+00:00,USDC,WETH,12.249389,0.009,12.27114,1361.0432222222223,0,1
37502,2022-09-20T05:37:47+00:00,USDC,WETH,0.136105,0.0001,0.136346,1361.05,0,1
37506,2022-09-20T05:36:59+00:00,USDC,WETH,1.365102,0.001,1.3658528061,1365.102,0,1
37507,2022-09-20T05:36:59+00:00,USDC,WETH,1.0,0.0007325462816024,1.00055,1365.1014620025937,0,1
37510,2022-09-20T05:36:11+00:00,USDC,WETH,4.136193,0.003,4.13846790615,1378.7309999999998,0,1
37511,2022-09-20T05:36:11+00:00,USDC,WETH,0.027575,2e-05,0.02759016625,1378.7499999999998,0,1
37514,2022-09-20T05:36:11+00:00,WETH,USDC,0.003,4.136195,4.13846990725,0.0007253042953729213,0,0
37515,2022-09-20T05:34:35+00:00,USDC,WETH,12.214579,0.009,12.27843,1357.1754444444446,0,1
37517,2022-09-20T05:33:59+00:00,USDC,WETH,1.365039,0.001,1.365537239235,1365.0389999999998,0,1
37520,2022-09-20T05:33:59+00:00,WETH,USDC,0.0005583718376147,0.762199,0.762477202635,0.0007325801235828177,0,0
37522,2022-09-20T05:32:59+00:00,USDC,WETH,0.678591,0.0005,0.682135,1357.182,0,1
37524,2022-09-20T05:32:59+00:00,USDC,WETH,1.357182,0.001,1.36427,1357.182,0,1
37527,2022-09-20T05:31:47+00:00,USDC,WETH,0.136591,0.0001,0.136640855715,1365.9099999999999,0,1
37529,2022-09-20T05:31:11+00:00,USDC,WETH,63.406054,0.0464570483603531,63.42919720971,1364.8317367943534,0,1
37531,2022-09-20T05:30:35+00:00,USDC,WETH,1.0,0.0007358784050686,1.00297283097241,1358.9201600592942,0,1
37533,2022-09-20T05:30:35+00:00,USDC,WETH,66.587088,0.049,66.78504,1358.920163265306,0,1
37536,2022-09-20T05:29:35+00:00,USDC,WETH,1.3651,0.001,1.3660296331,1365.1,0,1
37539,2022-09-20T05:28:47+00:00,USDC,WETH,13.396137,0.0098,13.405259769297,1366.9527551020408,0,1
37540,2022-09-20T05:28:47+00:00,USDC,WETH,0.136696,0.0001,0.136789089976,1366.96,0,1
37541,2022-09-20T05:28:47+00:00,WETH,USDC,0.0474570483603531,64.871542,64.915719520102,0.0007315541899767559,0,0
37545,2022-09-20T05:28:11+00:00,USDC,WETH,2.735706,0.002,2.737569015786,1367.853,0,1
37546,2022-09-20T05:28:11+00:00,USDC,WETH,2.735706,0.002,2.737569015786,1367.853,0,1
37548,2022-09-20T05:27:11+00:00,USDC,WETH,12.228515,0.009,12.26664,1358.723888888889,0,1
37549,2022-09-20T05:26:23+00:00,USDC,WETH,1.358738,0.001,1.36296,1358.738,0,1
37551,2022-09-20T05:26:23+00:00,USDC,WETH,0.001,7.35977397033e-07,0.0010031077530601,1358.7373797502123,0,1
37553,2022-09-20T05:25:59+00:00,USDC,WETH,0.027128,1.99e-05,0.02713993632,1363.21608040201,0,1
37555,2022-09-20T05:24:23+00:00,USDC,WETH,1.49852,0.0011,1.4991793488,1362.290909090909,0,1
37557,2022-09-20T05:24:23+00:00,USDC,WETH,12.260614,0.009,12.26600867016,1362.2904444444446,0,1
37564,2022-09-20T05:22:47+00:00,USDC,WETH,12.247629,0.009,12.2652,1360.8476666666668,0,1
37565,2022-09-20T05:22:11+00:00,USDC,WETH,0.171773,0.0001264186621791,0.172283352817724,1358.7629946332254,0,1
37567,2022-09-20T05:21:47+00:00,USDC,WETH,13.616531,0.01,13.628,1361.6531,0,1
37568,2022-09-20T05:20:23+00:00,USDC,WETH,12.350773,0.0091019268390641,12.4089299175013,1356.9404828648305,0,1
37573,2022-09-20T05:19:11+00:00,USDC,WETH,4.095904,0.003,4.097677526432,1365.3013333333333,0,1
37579,2022-09-20T05:17:35+00:00,USDC,WETH,0.955161,0.0007,0.955574584713,1364.5157142857145,0,1
37584,2022-09-20T05:16:59+00:00,USDC,WETH,1.35872,0.001,1.36333,1358.7199999999998,0,1
37585,2022-09-20T05:16:59+00:00,USDC,WETH,12.22848,0.009,12.26997,1358.72,0,1
37589,2022-09-20T05:15:47+00:00,USDC,WETH,12.264635,0.009,12.265971845215,1362.7372222222223,0,1
37591,2022-09-20T05:14:59+00:00,USDC,WETH,12.254885,0.009,12.25674,1361.653888888889,0,1
37595,2022-09-20T05:13:47+00:00,USDC,WETH,5.563933,0.0041,5.583626,1357.0568292682924,0,1
37597,2022-09-20T05:13:11+00:00,USDC,WETH,6.76232,0.005,6.8093,1352.464,0,1
37599,2022-09-20T05:12:35+00:00,USDC,WETH,1.494612,0.0011,1.498046,1358.7381818181818,0,1
37600,2022-09-20T05:12:35+00:00,USDC,WETH,12.22864,0.009,12.25674,1358.7377777777779,0,1
37603,2022-09-20T05:11:47+00:00,USDC,WETH,1.0,0.0007359724979578,1.00229150606893,1358.7464243226914,0,1
37604,2022-09-20T05:11:47+00:00,USDC,WETH,2.717493,0.002,2.72372,1358.7465,0,1
37605,2022-09-20T05:11:47+00:00,USDC,WETH,2.717493,0.002,2.72372,1358.7465,0,1
37606,2022-09-20T05:11:47+00:00,USDC,WETH,1.358747,0.001,1.36186,1358.7469999999998,0,1
37612,2022-09-20T05:09:59+00:00,USDC,WETH,12.224827,0.009,12.230682692133,1358.314111111111,0,1
37613,2022-09-20T05:09:59+00:00,WETH,USDC,0.0003967175363999,0.538867,0.539125117293,0.0007362067753265649,0,0
37617,2022-09-20T05:08:35+00:00,USDC,WETH,0.013581,1e-05,0.013587505299,1358.1,0,1
37618,2022-09-20T05:08:35+00:00,USDC,WETH,1.0,0.0007363261967959,1.000479,1358.0937420826097,0,1
37621,2022-09-20T05:07:23+00:00,USDC,WETH,0.0015,1.103057472678e-06,0.0015007185,1359.8566141420572,0,1
37623,2022-09-20T05:07:23+00:00,USDC,WETH,12.244546,0.0090042912498091,12.250411137534,1359.8567238992405,0,1
37624,2022-09-20T05:06:59+00:00,USDC,WETH,1.357015,0.001,1.35829,1357.015,0,1
37625,2022-09-20T05:06:59+00:00,USDC,WETH,1.492716,0.0011,1.494119,1357.0145454545452,0,1
37627,2022-09-20T05:06:35+00:00,USDC,WETH,39.35454,0.029,39.39041,1357.0531034482758,0,1
37633,2022-09-20T05:04:47+00:00,USDC,WETH,12.166193,0.009,12.20805,1351.7992222222224,0,1
37637,2022-09-20T05:03:59+00:00,USDC,WETH,0.0015,1.10960352767e-06,0.0015051217051079,1351.8342025730342,0,1
37638,2022-09-20T05:03:23+00:00,WETH,USDC,0.021075364166178,28.642948,28.650509738272,0.0007357959161947297,0,0
37639,2022-09-20T05:03:23+00:00,USDC,WETH,1.0,0.0007357959161947,1.000264,1359.0725063706234,0,1
37644,2022-09-20T05:02:35+00:00,USDC,WETH,5.407303,0.004,5.4258,1351.82575,0,1
37646,2022-09-20T05:01:23+00:00,USDC,WETH,2.037094,0.0015,2.037631792816,1358.0626666666667,0,1
37648,2022-09-20T05:00:47+00:00,USDC,WETH,1.351192,0.001,1.35667,1351.192,0,1
37649,2022-09-20T05:00:47+00:00,USDC,WETH,0.13512,0.0001,0.135667,1351.1999999999998,0,1
37653,2022-09-20T04:59:59+00:00,USDC,WETH,5.377766,0.004,5.42668,1344.4415000000001,0,1
37659,2022-09-20T04:58:35+00:00,USDC,WETH,2.702389,0.002,2.71334,1351.1945,0,1
37661,2022-09-20T04:58:35+00:00,USDC,WETH,2.702389,0.002,2.71334,1351.1945,0,1
37662,2022-09-20T04:58:35+00:00,USDC,WETH,0.13512,0.0001,0.135667,1351.1999999999998,0,1
37666,2022-09-20T04:58:11+00:00,USDC,WETH,1.0,0.0007375950774828,1.0006731137687,1355.7574210130476,0,1
37667,2022-09-20T04:58:11+00:00,USDC,WETH,12.201817,0.009,12.21003,1355.7574444444447,0,1
37671,2022-09-20T04:57:23+00:00,USDC,WETH,12.160723,0.009,12.21003,1351.1914444444446,0,1
37672,2022-09-20T04:57:23+00:00,USDC,WETH,0.001,7.4008757603e-07,0.0010040546117726,1351.191443267066,0,1
37676,2022-09-20T04:56:35+00:00,USDC,WETH,12.160788,0.009,12.21003,1351.198666666667,0,1
37677,2022-09-20T04:56:35+00:00,USDC,WETH,12.160788,0.009,12.21003,1351.198666666667,0,1
37679,2022-09-20T04:55:59+00:00,USDC,WETH,4.067088,0.00301,4.078249,1351.192026578073,0,1
37680,2022-09-20T04:55:23+00:00,USDC,WETH,2.702385,0.002,2.7098,1351.1924999999999,0,1
37684,2022-09-20T04:54:47+00:00,USDC,WETH,1.358412,0.001,1.359080338704,1358.412,0,1
37688,2022-09-20T04:53:23+00:00,USDC,WETH,1.351217,0.001,1.3549,1351.2169999999999,0,1
37689,2022-09-20T04:53:23+00:00,USDC,WETH,0.135122,0.0001,0.13549,1351.2199999999998,0,1
37692,2022-09-20T04:52:35+00:00,USDC,WETH,0.13547,0.0001002571420242,0.135838401728669,1351.2254315737462,0,1
37693,2022-09-20T04:52:35+00:00,USDC,WETH,1.351217,0.001,1.3549,1351.2169999999999,0,1
37694,2022-09-20T04:52:35+00:00,USDC,WETH,1.351217,0.001,1.3549,1351.2169999999999,0,1
37695,2022-09-20T04:52:35+00:00,USDC,WETH,12.160951,0.009,12.1941,1351.216777777778,0,1
37696,2022-09-20T04:51:59+00:00,USDC,WETH,123207.360654,90.9974979604686,123292.509986639,1353.9642673200103,0,1
37700,2022-09-20T04:51:23+00:00,USDC,WETH,12.16095,0.009,12.1941,1351.2166666666667,0,1
37701,2022-09-20T04:51:23+00:00,USDC,WETH,13.512167,0.01,13.549,1351.2167,0,1
37703,2022-09-20T04:50:47+00:00,USDC,WETH,1.35124,0.001,1.3547,1351.24,0,1
37706,2022-09-20T04:49:47+00:00,USDC,WETH,0.037622,2.7842922982472e-05,0.0377188077643548,1351.2230746636853,0,1
37707,2022-09-20T04:49:23+00:00,USDC,WETH,6.742344,0.005,6.7735,1348.4688,0,1
37710,2022-09-20T04:48:47+00:00,USDC,WETH,0.135124,0.0001,0.13547,1351.2399999999998,0,1
37711,2022-09-20T04:48:23+00:00,USDC,WETH,28.376036,0.021,28.4487,1351.2398095238093,0,1
37712,2022-09-20T04:48:23+00:00,USDC,WETH,0.027025,2e-05,0.027094,1351.25,0,1
37715,2022-09-20T04:47:47+00:00,USDC,WETH,0.13546,0.0001,0.13554086962,1354.6,0,1
37720,2022-09-20T04:47:11+00:00,USDC,WETH,1.351441,0.001,1.3547,1351.4409999999998,0,1
37721,2022-09-20T04:47:11+00:00,USDC,WETH,1.667678,0.001234,1.6716998,1351.4408427876822,0,1
37722,2022-09-20T04:47:11+00:00,USDC,WETH,0.675721,0.0005,0.67735,1351.442,0,1
37724,2022-09-20T04:45:59+00:00,USDC,WETH,0.0039,2.885817044445e-06,0.0039094163501096,1351.4370245706436,0,1
37730,2022-09-20T04:44:35+00:00,USDC,WETH,1.349984,0.001,1.35598,1349.9840000000002,0,1
37735,2022-09-20T04:42:59+00:00,USDC,WETH,12.16294,0.009,12.20382,1351.437777777778,0,1
37746,2022-09-20T04:41:11+00:00,USDC,WETH,0.135141,0.0001,0.135598,1351.41,0,1
37748,2022-09-20T04:40:35+00:00,USDC,WETH,0.135502,0.0001,0.135557962326,1355.02,0,1
37749,2022-09-20T04:40:35+00:00,USDC,WETH,9.620574,0.0071,9.624547297062,1355.010422535211,0,1
37751,2022-09-20T04:40:35+00:00,USDC,WETH,12.195094,0.009,12.200130573822,1355.0104444444444,0,1
37752,2022-09-20T04:40:35+00:00,USDC,WETH,9724.874382,7.17697399536513,9728.89075511977,1355.0103968999047,0,1
37753,2022-09-20T04:40:35+00:00,USDC,WETH,15.447119,0.0114,15.453498660147,1355.0104385964912,0,1
37754,2022-09-20T04:39:59+00:00,USDC,WETH,0.1,7.3995074682991e-05,0.100238907820807,1351.4413010381982,0,1
37757,2022-09-20T04:39:23+00:00,USDC,WETH,1.354545,0.001,1.355136936165,1354.545,0,1
37760,2022-09-20T04:39:23+00:00,USDC,WETH,1.354545,0.001,1.355136936165,1354.545,0,1
37761,2022-09-20T04:38:35+00:00,USDC,WETH,0.102,7.5470270464352e-05,0.102237311289944,1351.5255659270385,0,1
37762,2022-09-20T04:38:35+00:00,USDC,WETH,29.733563,0.022,29.80274,1351.525590909091,0,1
37763,2022-09-20T04:38:35+00:00,USDC,WETH,8.600167,0.0063633025762856,8.62017510101689,1351.5257049147124,0,1
37764,2022-09-20T04:38:35+00:00,USDC,WETH,0.102,7.5470270464352e-05,0.102237311289944,1351.5255659270385,0,1
37765,2022-09-20T04:38:35+00:00,USDC,WETH,0.102,7.5470270464352e-05,0.102237311289944,1351.5255659270385,0,1
37766,2022-09-20T04:38:35+00:00,USDC,WETH,0.102,7.5470270464352e-05,0.102237311289944,1351.5255659270385,0,1
37767,2022-09-20T04:38:35+00:00,USDC,WETH,0.102,7.5470270464352e-05,0.102237311289944,1351.5255659270385,0,1
37768,2022-09-20T04:38:35+00:00,WETH,USDC,0.0001,0.135152,0.135467,0.0007399076595240914,0,0
37769,2022-09-20T04:37:59+00:00,WETH,USDC,0.0007392196632684,1.0009,1.00139870123987,0.0007385549638009792,0,0
37773,2022-09-20T04:37:59+00:00,USDC,WETH,6.922333,0.0051125231933142,6.925781794287,1353.9954222706594,0,1
37776,2022-09-20T04:36:11+00:00,USDC,WETH,6.769636,0.005,6.77335,1353.9272,0,1
37777,2022-09-20T04:35:35+00:00,USDC,WETH,5.406278,0.004,5.41844,1351.5695,0,1
37779,2022-09-20T04:34:47+00:00,USDC,WETH,1.358758,0.001,1.359378952406,1358.7579999999998,0,1
37781,2022-09-20T04:34:47+00:00,WETH,USDC,0.0063633025762856,8.646185,8.650136306545,0.0007359665073423251,0,0
37782,2022-09-20T04:34:47+00:00,USDC,WETH,0.951131,0.0007,0.951565666867,1358.7585714285713,0,1
37783,2022-09-20T04:34:47+00:00,USDC,WETH,1.312324,0.0009658261675903,1.312923732068,1358.7579670513578,0,1
37784,2022-09-20T04:34:11+00:00,USDC,WETH,3.347886,0.0024770336170722,3.35541450802224,1351.570675878484,0,1
37789,2022-09-20T04:33:11+00:00,USDC,WETH,0.540992,0.0004,0.541844,1352.48,0,1
37791,2022-09-20T04:33:11+00:00,USDC,WETH,499.064753,0.369,499.85109,1352.4790054200541,0,1
37794,2022-09-20T04:32:35+00:00,USDC,WETH,2.703164,0.002,2.70922,1351.582,0,1
37799,2022-09-20T04:30:59+00:00,USDC,WETH,0.001,7.39869174598e-07,0.0010034253719733,1351.5903004654024,0,1
37807,2022-09-20T04:28:59+00:00,USDC,WETH,12.164671,0.009,12.20598,1351.6301111111113,0,1
37811,2022-09-20T04:28:23+00:00,WETH,USDC,0.0004770336170722,0.644862,0.646962532145731,0.0007397452742946552,0,0
37812,2022-09-20T04:28:23+00:00,USDC,WETH,25.684517,0.019,25.76818,1351.8166842105263,0,1
37815,2022-09-20T04:26:35+00:00,USDC,WETH,1.635788,0.0012102136645804,1.64131597617734,1351.652231234022,0,1
37817,2022-09-20T04:26:35+00:00,USDC,WETH,0.1,7.398353756294e-05,0.10033795331361,1351.6520471182798,0,1
37818,2022-09-20T04:26:35+00:00,USDC,WETH,66.230951,0.049,66.45478,1351.65206122449,0,1
37822,2022-09-20T04:24:23+00:00,WETH,USDC,0.0012102136645804,1.642166,1.643215344074,0.0007369618324702861,0,0
37825,2022-09-20T04:24:23+00:00,USDC,WETH,5.42769,0.004,5.43115829391,1356.9225,0,1
37826,2022-09-20T04:24:23+00:00,USDC,WETH,1.356923,0.001,1.357790073797,1356.923,0,1
37827,2022-09-20T04:23:47+00:00,WETH,USDC,0.0004728667541055,0.642166,0.642576344074,0.0007363621775452142,0,0
37828,2022-09-20T04:23:47+00:00,USDC,WETH,0.137161,0.000101,0.137248645879,1358.029702970297,0,1
37830,2022-09-20T04:23:11+00:00,USDC,WETH,0.0001,7.3991362635e-08,0.0001004565932222,1351.5091010460346,0,1
37832,2022-09-20T04:23:11+00:00,USDC,WETH,1.35151,0.001,1.35768,1351.51,0,1
37836,2022-09-20T04:21:47+00:00,USDC,WETH,0.1,7.3990333274689e-05,0.10045519568038,1351.5279033647564,0,1
37837,2022-09-20T04:21:47+00:00,USDC,WETH,0.135153,0.0001,0.135768,1351.53,0,1
37840,2022-09-20T04:20:59+00:00,USDC,WETH,1.351529,0.001,1.35695,1351.529,0,1
37842,2022-09-20T04:19:47+00:00,USDC,WETH,0.0011,8.13945612213e-07,0.0011044834984924,1351.4416485510128,0,1
37843,2022-09-20T04:19:47+00:00,USDC,WETH,0.135145,0.0001,0.135695,1351.4499999999998,0,1
37844,2022-09-20T04:19:23+00:00,USDC,WETH,5.405396,0.004,5.4278,1351.349,0,1
37847,2022-09-20T04:17:47+00:00,USDC,WETH,2.714497,0.002,2.715642517734,1357.2485000000001,0,1
37852,2022-09-20T04:16:35+00:00,USDC,WETH,0.136253,0.0001,0.136310498766,1362.53,0,1
37854,2022-09-20T04:16:35+00:00,WETH,USDC,3.96753590046983,5380.976212,5383.74784014253,0.0007373264151627196,0,0
37855,2022-09-20T04:15:59+00:00,USDC,WETH,12.162057,0.009,12.186,1351.3396666666667,0,1
37859,2022-09-20T04:15:23+00:00,USDC,WETH,0.001,7.34538710398e-07,0.001000032,1361.3986381441537,0,1
37861,2022-09-20T04:15:23+00:00,USDC,WETH,0.13614,0.0001,0.13614435648,1361.4,0,1
37863,2022-09-20T04:14:47+00:00,USDC,WETH,12.193762,0.009,12.194152200384,1354.8624444444445,0,1
37864,2022-09-20T04:14:47+00:00,USDC,WETH,1.354863,0.001,1.354906355616,1354.8629999999998,0,1
37868,2022-09-20T04:13:59+00:00,USDC,WETH,0.13614,0.0001,0.13614435648,1361.4,0,1
37872,2022-09-20T04:10:47+00:00,USDC,WETH,0.136184,0.0001,0.13627796696,1361.84,0,1
37874,2022-09-20T04:10:11+00:00,USDC,WETH,0.003,2.202553612799e-06,0.00300207,1362.0553808847392,0,1
37878,2022-09-20T04:08:47+00:00,USDC,WETH,0.136228,0.0001,0.13632199732,1362.2799999999997,0,1
37880,2022-09-20T04:07:59+00:00,USDC,WETH,0.001363,1e-06,0.00136394047,1363.0000000000002,0,1
37882,2022-09-20T04:07:23+00:00,USDC,WETH,2.712859,0.002,2.71473087271,1356.4295,0,1
37886,2022-09-20T04:06:23+00:00,USDC,WETH,0.136228,0.0001,0.13632199732,1362.2799999999997,0,1
37894,2022-09-20T04:01:47+00:00,USDC,WETH,1.360307,0.001,1.36045663377,1360.307,0,1
37899,2022-09-20T04:01:11+00:00,USDC,WETH,13.552195,0.01,13.55368574145,1355.2195,0,1
37900,2022-09-20T04:00:35+00:00,USDC,WETH,5.406715,0.004,5.42568,1351.67875,0,1
37902,2022-09-20T03:59:47+00:00,USDC,WETH,1.354087,0.001,1.35642,1354.087,0,1
37905,2022-09-20T03:58:11+00:00,USDC,WETH,13.496332,0.01,13.5642,1349.6332,0,1
37908,2022-09-20T03:55:23+00:00,USDC,WETH,0.270857,0.0002,0.270928777105,1354.285,0,1
37909,2022-09-20T03:55:23+00:00,USDC,WETH,1.354283,0.001,1.354641884995,1354.283,0,1
