block_time,buy_token,sell_token,units_bought,units_sold,trade_value_usd,price
2022-11-08T12:24:23+00:00,USDC,WETH,517.840653,0.349256914372039,,1482.6926302406157
2022-11-08T11:00:59+00:00,USDC,WETH,19337.852706,13.0460609229966,19351.5825814213,1482.2752108962416
2022-11-08T10:43:23+00:00,USDC,WETH,198.517503,0.133964515641186,198.619809825092,1481.8663140000026
2022-11-08T10:40:23+00:00,USDC,WETH,101026.779502,68.1970392227813,101147.802664053,1481.395389790645
2022-11-08T10:26:59+00:00,WETH,USDC,28.31895021282,41998.391387,42022.0364813509,0.0006742865447362282
2022-11-08T10:22:11+00:00,WETH,USDC,0.0125645182510443,18.663148,18.6706228306868,0.0006732260951391641
2022-11-08T10:18:59+00:00,USDC,WETH,5201.328907,3.49876153180393,5201.91145583758,1486.6200110295147
2022-11-08T10:00:11+00:00,WETH,USDC,1.89865538275717,2827.95615,2829.40689150495,0.0006713878440997644
2022-11-08T10:00:11+00:00,USDC,WETH,2827.956152,1.89865538275717,2829.40689350598,1489.4520499519654
2022-11-08T09:52:47+00:00,WETH,USDC,1.5425462341517,2298.684641,2310.48745136178,0.0006710560494634201
2022-11-08T09:19:11+00:00,WETH,USDC,0.012545567907669,18.588304,18.6498648845034,0.0006749172978701553
2022-11-08T09:14:47+00:00,WETH,USDC,36.0,53537.868409,53562.9241314154,0.0006724212425675918
2022-11-08T08:47:35+00:00,WETH,USDC,2.0,2981.576196,2983.23693394117,0.0006707861441485696
2022-11-08T08:28:47+00:00,USDC,WETH,7786.69568,5.2457454342336,7799.74151379892,1484.383063879582
2022-11-08T08:19:47+00:00,USDC,WETH,14830.260336,9.99432424085852,14857.8622461875,1483.8682414736295
2022-11-08T07:27:23+00:00,USDC,WETH,70776.266979,47.8500771415878,70869.7922528629,1479.125451973126
2022-11-08T06:22:23+00:00,WETH,USDC,1.45982455172087,2150.420204,2149.84604180553,0.0006788554855490326
2022-11-08T06:10:47+00:00,USDC,WETH,8094.51528,5.50240444499668,8093.60059977336,1471.0869331607055
2022-11-08T05:54:47+00:00,WETH,USDC,5.0,7327.722652,7329.95,0.0006823402354939457
2022-11-08T05:53:23+00:00,USDC,WETH,517.385498,0.352813421424542,517.417575900876,1466.456394745334
2022-11-08T05:51:47+00:00,WETH,USDC,5.0,7333.793181,7334.24787617722,0.0006817754300671763
2022-11-08T05:35:11+00:00,WETH,USDC,92.9728658681891,135160.338796,135419.71148615,0.0006878709146217425
2022-11-08T05:30:35+00:00,WETH,USDC,1.18709932480807,1718.90653,1726.68345190634,0.0006906130752834303
2022-11-08T05:28:11+00:00,USDC,WETH,1684.857452,1.16759021400015,1698.30666987178,1443.0212173736013
2022-11-08T04:49:47+00:00,WETH,USDC,1.0,1474.644596,1478.91,0.0006781294982618306
2022-11-08T04:30:59+00:00,WETH,USDC,3.53602163733699,5240.398957,5253.11374442784,0.000674761915333499
2022-11-08T04:26:47+00:00,USDC,WETH,2209.272508,1.49317574097101,2214.39360167354,1479.5796953969486
2022-11-08T04:26:11+00:00,WETH,USDC,3.47124208800539,5135.217055,5147.12048813349,0.0006759679388090422
2022-11-08T04:24:35+00:00,WETH,USDC,23.2926251649832,34454.215459,34590.7919690795,0.0006760457277775219
2022-11-08T04:17:47+00:00,USDC,WETH,598.450057,0.402375492818941,601.601495000162,1487.292510802311
2022-11-08T04:12:59+00:00,USDC,WETH,71793.921048,48.9770047100394,73692.2705968666,1465.869982720351
2022-11-08T03:57:47+00:00,USDC,WETH,40581.657233,26.8682554006064,40840.0168914757,1510.3942041612459
2022-11-08T03:48:11+00:00,USDC,WETH,9718.629314,6.38841428506654,9766.73552729543,1521.2897724429238
2022-11-08T03:44:59+00:00,USDC,WETH,76029.1778,49.9821840778552,76550.2140244391,1521.1255610913774
